"ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry","CustomerID","Customers_CompanyName","Address","City","Region","PostalCode","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShippedDate","Shippers_CompanyName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight"
"北冷マート","津市一身田中野 19-X","津市",,"514-0112","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","松沢 彩子",10533,1995/6/12,1995/7/10,1995/5/25,"アカネコ",63,"冷凍ミックスベジタブル",400,10,0.00,4000,188
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市","豊平区","062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","高橋 真紀",10272,1994/9/2,1994/9/30,1994/9/6,"トマト",64,"冷凍クリームコロッケ",80,2500,0.10,180000,98
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市",,"615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","正門 恵子",10396,1995/1/27,1995/2/10,1995/1/20,"ペンギン",64,"冷凍クリームコロッケ",0,1,0.00,0,135
"惣菜びみ","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","24","惣菜びみ","仙台市太白区人来田 3-15-XX","仙台市","太白区","982-0222","宮城県","正門 恵子",10401,1995/2/1,1995/3/1,1995/2/3,"アカネコ",64,"冷凍クリームコロッケ",80,100,0.00,8000,13
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","正門 恵子",10453,1995/3/24,1995/4/21,1995/3/13,"トマト",64,"冷凍クリームコロッケ",100,100,0.00,10000,25
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","正門 恵子",10482,1995/4/21,1995/5/19,1995/4/14,"ペンギン",64,"冷凍クリームコロッケ",85,20,0.00,1700,7
"北冷マート","津市一身田中野 19-X","津市",,"514-0112","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","松沢 彩子",10533,1995/6/12,1995/7/10,1995/5/25,"アカネコ",64,"冷凍クリームコロッケ",70,10,0.00,700,188
"小料理ひろ","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","26","小料理ひろ","池田市伏尾台 2-9-X","池田市","伏尾台","563-0017","大阪府","田中 秀樹",10250,1994/8/8,1994/9/5,1994/8/12,"トマト",65,"冷凍コーンクリームコロッケ",17,15,0.15,214,66
"食所あんどう","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","22","食所あんどう","多賀城市笠神 3-2-X","多賀城市",,"985-0831","宮城県","木下 和明",10251,1994/8/8,1994/9/5,1994/8/15,"アカネコ",65,"冷凍コーンクリームコロッケ",17,20,0.00,336,41
"からんころん","北九州町田1-3","北九州",,"884-1111","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","東海 誠一",10370,1995/1/3,1995/1/31,1995/1/4,"トマト",65,"冷凍コーンクリームコロッケ",80,1,0.00,80,1
"惣菜びみ","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","24","惣菜びみ","仙台市太白区人来田 3-15-XX","仙台市","太白区","982-0222","宮城県","正門 恵子",10401,1995/2/1,1995/3/1,1995/2/3,"アカネコ",65,"冷凍コーンクリームコロッケ",90,100,0.00,9000,13
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","正門 恵子",10453,1995/3/24,1995/4/21,1995/3/13,"トマト",65,"冷凍コーンクリームコロッケ",150,100,0.00,15000,25
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","正門 恵子",10469,1995/4/10,1995/5/8,1995/4/12,"アカネコ",65,"冷凍コーンクリームコロッケ",80,1,0.00,80,60
"自然食なちゅらる","福岡市博多区東平尾 2-10-XX","福岡市",,"816-0053","福岡県","23","自然食なちゅらる","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","木下 和明",10505,1995/5/15,1995/6/12,1995/4/28,"ペンギン",65,"冷凍コーンクリームコロッケ",90,10,0.00,900,7
"ポム・ド・テール","京都市西京区山田平尾町 73-X","京都市",,"615-8256","埼玉県","41","ポム・ド・テール","中野区大和町 2-41-XX","川崎市",,"165-0034","東京都","明山 典央",10549,1995/6/27,1995/7/11,1995/6/15,"アカネコ",65,"冷凍コーンクリームコロッケ",0,1,0.00,0,171
"からんころん","北九州町田1-3","北九州",,"884-1111","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","東海 誠一",10249,1994/8/5,1994/9/16,1994/8/10,"アカネコ",66,"冷凍ポテトコロッケ",80,20,0.00,1600,12
"料亭きゅうきゅう","広島市西区観音新町 1-16-X","広島市",,"733-0036","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","正門 恵子",10405,1995/2/6,1995/3/6,1995/2/2,"アカネコ",66,"冷凍ポテトコロッケ",80,1,0.00,80,35
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","木下 和明",10415,1995/2/15,1995/3/15,1995/3/2,"アカネコ",66,"冷凍ポテトコロッケ",0,1,0.00,0,0
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","正門 恵子",10453,1995/3/24,1995/4/21,1995/3/13,"トマト",66,"冷凍ポテトコロッケ",100,100,0.00,10000,25
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","森上 偉久馬",10471,1995/4/11,1995/5/9,1995/3/29,"ペンギン",66,"冷凍ポテトコロッケ",150,1,0.00,150,46
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","正門 恵子",10482,1995/4/21,1995/5/19,1995/4/14,"ペンギン",66,"冷凍ポテトコロッケ",90,20,0.00,1800,7
"小料理なんごく","京都市西京区山田平尾町 73-X","京都市",,"615-8256","沖縄県","2","小料理なんごく","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","木下 和明",10547,1995/6/23,1995/7/21,1995/6/7,"トマト",66,"冷凍ポテトコロッケ",80,10,0.00,800,178
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","古田 哲也",10308,1994/10/19,1994/11/16,1994/11/9,"ペンギン",67,"冷凍枝豆",100,1,0.00,100,2
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","田中 秀樹",10363,1994/12/27,1995/1/24,1994/12/28,"ペンギン",67,"冷凍枝豆",0,1,0.00,0,31
"高原亭","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","森上 偉久馬",10368,1994/12/30,1995/1/27,1995/1/3,"トマト",67,"冷凍枝豆",0,1,0.00,0,102
"札幌フード","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","松沢 彩子",10369,1995/1/2,1995/1/30,1994/12/29,"トマト",67,"冷凍枝豆",0,1,0.00,0,196
"ヒロコーポレーション","横浜市旭区左近山 3-18-XXX","横浜市",,"241-0831","神奈川県","46","ヒロコーポレーション","川越市熊野町 12-2-XXX","川越市",,"350-1146","埼玉県","松沢 彩子",10380,1995/1/12,1995/2/9,1995/1/9,"ペンギン",67,"冷凍枝豆",0,1,0.00,0,35
"高原亭","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","木下 和明",10381,1995/1/12,1995/2/9,1995/1/11,"ペンギン",67,"冷凍枝豆",0,1,0.00,0,8
"小料理ひろ","春日井市味美白山町 1-9-X","春日井市","白山町","486-0969","愛知県","26","小料理ひろ","池田市伏尾台 2-9-X","池田市","伏尾台","563-0017","大阪府","木下 和明",10384,1995/1/16,1995/2/13,1995/1/13,"ペンギン",67,"冷凍枝豆",0,1,0.00,0,169
"城元株式会社","多賀城市笠神 3-2-X","多賀城市",,"985-0831","宮城県","15","城元株式会社","大田区大森東 1-35-X","大田区",,"143-0012","東京都","田中 秀樹",10389,1995/1/20,1995/2/17,1995/1/13,"トマト",67,"冷凍枝豆",150,500,0.00,75000,47
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市",,"615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","正門 恵子",10396,1995/1/27,1995/2/10,1995/1/20,"ペンギン",67,"冷凍枝豆",0,1,0.00,0,135
"アリス亭","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","39","アリス亭","横浜市緑区千草台 7-X","横浜市","千草台","226-0000","神奈川県","木下 和明",10413,1995/2/14,1995/3/14,1995/2/22,"トマト",67,"冷凍枝豆",0,1,0.00,0,96
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市","西京区","615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","木下 和明",10434,1995/3/6,1995/4/3,1995/3/27,"トマト",67,"冷凍枝豆",0,1,0.00,0,18
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","正門 恵子",10453,1995/3/24,1995/4/21,1995/3/13,"トマト",67,"冷凍枝豆",100,10,0.00,1000,25
"宮株式会社","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","16","宮株式会社","吾妻郡草津町 462-XX","吾妻郡","豆島","377-1700","群馬県","松沢 彩子",10455,1995/3/27,1995/5/8,1995/4/14,"トマト",67,"冷凍枝豆",100,100,0.00,10000,180
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","森上 偉久馬",10457,1995/3/28,1995/4/25,1995/3/17,"アカネコ",67,"冷凍枝豆",0,1,0.00,0,12
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","正門 恵子",10469,1995/4/10,1995/5/8,1995/4/12,"アカネコ",67,"冷凍枝豆",200,1,0.00,200,60
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市","中央区","060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","松沢 彩子",10481,1995/4/20,1995/5/18,1995/4/6,"トマト",67,"冷凍枝豆",0,1,0.00,0,64
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市",,"615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","古田 哲也",10483,1995/4/24,1995/5/22,1995/4/14,"トマト",67,"冷凍枝豆",150,1,0.00,150,15
"宮株式会社","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","16","宮株式会社","吾妻郡草津町 462-XX","吾妻郡","豆島","377-1700","群馬県","森上 偉久馬",10502,1995/5/11,1995/6/8,1995/5/2,"アカネコ",67,"冷凍枝豆",0,1,0.00,0,69
"料亭きゅうきゅう","池田市伏尾台 2-9-X","池田市",,"563-0017","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","古田 哲也",10532,1995/6/9,1995/7/7,1995/5/22,"ペンギン",67,"冷凍枝豆",0,1,0.00,0,74
"月野株式会社","牛久市下根町 1504-XX","牛久市",,"300-1203","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","木下 和明",10548,1995/6/26,1995/7/24,1995/6/23,"トマト",67,"冷凍枝豆",0,1,0.00,0,1
"小料理ひろ","春日井市味美白山町 1-9-X","春日井市","白山町","486-0969","愛知県","26","小料理ひろ","池田市伏尾台 2-9-X","池田市","伏尾台","563-0017","大阪府","木下 和明",10384,1995/1/16,1995/2/13,1995/1/13,"ペンギン",68,"冷凍やきおにぎり",0,1,0.00,0,169
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","高橋 真紀",10387,1995/1/18,1995/2/15,1995/1/13,"トマト",68,"冷凍やきおにぎり",0,1,0.00,0,94
"大和マーケット","長野市大豆島 1798-X","長野市",,"381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","田中 秀樹",10403,1995/2/3,1995/3/3,1995/2/3,"ペンギン",68,"冷凍やきおにぎり",150,50,0.00,7500,74
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","松沢 彩子",10416,1995/2/16,1995/3/16,1995/2/14,"ペンギン",68,"冷凍やきおにぎり",0,1,0.00,0,23
"ジャンボストアー","成田市加良部 5-3-X","成田市",,"286-0036","千葉県","34","ジャンボストアー","広島市西区観音新町 1-16-X","広島市","西区","733-0036","広島県","木下 和明",10420,1995/2/21,1995/3/21,1995/2/21,"アカネコ",68,"冷凍やきおにぎり",150,50,0.00,7500,44
"札幌フード","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","木下 和明",10432,1995/3/3,1995/3/17,1995/2/27,"トマト",68,"冷凍やきおにぎり",0,1,0.00,0,4
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市","西京区","615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","木下 和明",10434,1995/3/6,1995/4/3,1995/3/27,"トマト",68,"冷凍やきおにぎり",0,1,0.00,0,18
"小料理なんごく","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","2","小料理なんごく","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","木下 和明",10445,1995/3/16,1995/4/13,1995/3/10,"アカネコ",68,"冷凍やきおにぎり",100,5,0.00,500,9
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","正門 恵子",10453,1995/3/24,1995/4/21,1995/3/13,"トマト",68,"冷凍やきおにぎり",100,10,0.00,1000,25
"浜辺商店","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","47","浜辺商店","君津市袖ケ浦町野里 1539-X","君津市",,"299-1100","千葉県","正門 恵子",10461,1995/3/31,1995/4/28,1995/3/23,"ペンギン",68,"冷凍やきおにぎり",0,1,0.00,0,149
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","正門 恵子",10469,1995/4/10,1995/5/8,1995/4/12,"アカネコ",68,"冷凍やきおにぎり",120,1,0.00,120,60
"北冷マート","津市一身田中野 19-X","津市",,"514-0112","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","松沢 彩子",10533,1995/6/12,1995/7/10,1995/5/25,"アカネコ",68,"冷凍やきおにぎり",100,10,0.00,1000,188
"月野株式会社","牛久市下根町 1504-XX","牛久市",,"300-1203","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","木下 和明",10548,1995/6/26,1995/7/24,1995/6/23,"トマト",68,"冷凍やきおにぎり",0,1,0.00,0,1
"健食弁当株式会社","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","45","健食弁当株式会社","杉並区成田東 5-35-XX","杉並区",,"166-0015","東京都","松沢 彩子",10286,1994/9/21,1994/10/19,1994/9/27,"ペンギン",69,"乾燥バナナ",0,1,0.00,0,229
"料亭きゅうきゅう","広島市西区観音新町 1-16-X","広島市",,"733-0036","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","明山 典央",10297,1994/10/5,1994/11/16,1994/10/11,"トマト",69,"乾燥バナナ",100,5,0.00,500,6
"商店せんしょう","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","20","商店せんしょう","札幌市手稲区前田 4-9-3-XX","札幌市","手稲区前田","006-0814","北海道","高橋 真紀",10324,1994/11/8,1994/12/6,1994/11/18,"アカネコ",69,"乾燥バナナ",100,5,0.00,500,214
"びしゃもんや","成田市台方 XXX","成田市",,"286-0003","千葉県","31","びしゃもんや","名古屋市瑞穂区中根町 5-4-X","名古屋市","中根町","467-0055","愛知県","正門 恵子",10400,1995/2/1,1995/3/1,1995/2/1,"ペンギン",69,"乾燥バナナ",150,5,0.00,750,84
"大和マーケット","長野市大豆島 1798-X","長野市",,"381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","田中 秀樹",10447,1995/3/17,1995/4/14,1995/3/16,"トマト",69,"乾燥バナナ",350,150,0.00,52500,69
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市",,"890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","松沢 彩子",10476,1995/4/17,1995/5/15,1995/4/4,"ペンギン",69,"乾燥バナナ",250,1,0.00,250,4
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市","中央区","060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","松沢 彩子",10481,1995/4/20,1995/5/18,1995/4/6,"トマト",69,"乾燥バナナ",0,1,0.00,0,64
"みちのく本陣","杉並区成田東 5-35-XX","杉並区",,"166-0015","東京都","40","みちのく本陣","川崎市中原区宮内 XXX","成田市","中原区","211-0051","神奈川県","東海 誠一",10489,1995/4/28,1995/5/26,1995/4/18,"トマト",69,"乾燥バナナ",250,2,0.00,500,5
"小町ストアー","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","正門 恵子",10508,1995/5/17,1995/6/14,1995/5/4,"トマト",69,"乾燥バナナ",0,1,0.00,0,5
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市","西京区","615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","田中 秀樹",10260,1994/8/19,1994/9/16,1994/8/29,"アカネコ",70,"乾燥アップル",12,21,0.25,189,55
"高原亭","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","松沢 彩子",10310,1994/10/21,1994/11/18,1994/10/26,"トマト",70,"乾燥アップル",150,100,0.00,15000,18
"浜辺商店","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","47","浜辺商店","君津市袖ケ浦町野里 1539-X","君津市",,"299-1100","千葉県","古田 哲也",10322,1994/11/4,1994/12/2,1994/11/4,"ペンギン",70,"乾燥アップル",0,1,0.00,0,0
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","木下 和明",10415,1995/2/15,1995/3/15,1995/3/2,"アカネコ",70,"乾燥アップル",0,1,0.00,0,0
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市",,"890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","松沢 彩子",10476,1995/4/17,1995/5/15,1995/4/4,"ペンギン",70,"乾燥アップル",250,1,0.00,250,4
"喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","1","喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","松沢 彩子",10500,1995/5/10,1995/6/7,1995/5/11,"アカネコ",70,"乾燥アップル",60,100,0.00,6000,43
"小町ストアー","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","正門 恵子",10508,1995/5/17,1995/6/14,1995/5/4,"トマト",70,"乾燥アップル",0,1,0.00,0,5
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","木下 和明",10273,1994/9/5,1994/10/3,1994/9/12,"ペンギン",71,"特選味のり",100,1000,0.00,100000,76
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","松沢 彩子",10366,1994/12/29,1995/2/9,1994/12/27,"トマト",71,"特選味のり",450,5,0.00,2250,10
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","木下 和明",10391,1995/1/23,1995/2/20,1995/1/18,"ペンギン",71,"特選味のり",150,1,0.00,150,5
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","松沢 彩子",10443,1995/3/15,1995/4/12,1995/3/10,"アカネコ",71,"特選味のり",0,1,0.00,0,14
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","田中 秀樹",10499,1995/5/9,1995/6/6,1995/4/25,"トマト",71,"特選味のり",0,1,0.00,0,102
"からんころん","北九州町田1-3","北九州",,"884-1111","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","高橋 真紀",10248,1994/8/4,2002/5/4,1994/8/16,"ペンギン",72,"北海道昆布",35,5,0.00,174,32
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","田中 秀樹",10499,1995/5/9,1995/6/6,1995/4/25,"トマト",72,"北海道昆布",0,1,0.00,0,102
"イルカランド","大田区萩中 2-4-X","大田区",,"144-0047","東京都","37","イルカランド","成田市台方 XXX","成田市",,"286-0003","千葉県","森上 偉久馬",10516,1995/5/25,1995/6/22,1995/5/12,"ペンギン",72,"北海道昆布",0,1,0.00,0,63
"寿ストアー","野田市日之出町 27-XX","野田市",,"270-0234","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","古田 哲也",10523,1995/6/1,1995/6/29,1995/5/19,"トマト",72,"北海道昆布",0,1,0.00,0,78
"浜辺商店","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","47","浜辺商店","君津市袖ケ浦町野里 1539-X","君津市",,"299-1100","千葉県","古田 哲也",10322,1994/11/4,1994/12/2,1994/11/4,"ペンギン",73,"やきいかするめくん",0,1,0.00,0,0
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","田中 秀樹",10360,1994/12/23,1995/1/20,1994/12/26,"ペンギン",73,"やきいかするめくん",0,1,0.00,0,132
"東海道スーパー","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","東海 誠一",10395,1995/1/26,1995/2/23,1995/1/20,"アカネコ",73,"やきいかするめくん",10,5,0.00,50,184
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","松沢 彩子",10467,1995/4/6,1995/5/4,1995/4/11,"トマト",73,"やきいかするめくん",0,1,0.00,0,5
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市","宇宿町","890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","木下 和明",10484,1995/4/24,1995/5/22,1995/4/13,"ペンギン",73,"やきいかするめくん",300,1,0.00,300,7
"札幌フード","長野市大豆島 1798-X","長野市",,"381-0022","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","木下 和明",10530,1995/6/8,1995/7/6,1995/5/30,"トマト",73,"やきいかするめくん",330,40,0.00,13200,339
"からんころん","川崎市中原区宮内 XXX","川崎市",,"211-0051","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","森上 偉久馬",10556,1995/7/4,1995/8/15,1995/6/22,"アカネコ",73,"やきいかするめくん",450,1,0.00,450,10
"洋食ちくさ","名古屋市瑞穂区中根町 5-4-X","名古屋市",,"467-0055","愛知県","25","洋食ちくさ","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","明山 典央",10254,1994/8/11,1994/9/8,1994/8/23,"トマト",74,"食卓わかめ",8,21,0.00,168,23
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","高橋 真紀",10263,1994/8/23,1994/9/20,1994/8/31,"ペンギン",74,"食卓わかめ",8,36,0.25,216,146
"東海道スーパー","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","明山 典央",10343,1994/12/1,1994/12/29,1994/11/29,"アカネコ",74,"食卓わかめ",50,1,0.00,50,110
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","明山 典央",10358,1994/12/21,1995/1/18,1994/12/21,"アカネコ",74,"食卓わかめ",50,1,0.00,50,20
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","正門 恵子",10393,1995/1/25,1995/2/22,1995/1/23,"ペンギン",74,"食卓わかめ",0,1,0.00,0,127
