ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerID,Customers.CompanyName,Address,City,Region,PostalCode,Country,Salesperson,OrderID,OrderDate,RequiredDate,ShippedDate,Shippers.CompanyName,ProductID,ProductName,UnitPrice,Quantity,Discount,ExtendedPrice,Freight
大和マーケット,長野市大豆島 1798-X,長野市,大豆島,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,明山 典央,10378,10.01.95 00:00,07.02.95 00:00,27.01.95 00:00,ペンギン,52,うす味ウインナー,250,500,0,125000,"5.44"
大和マーケット,長野市大豆島 1798-X,長野市,大豆島,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,明山 典央,10378,10.01.95 00:00,07.02.95 00:00,27.01.95 00:00,ペンギン,9,オタル白ラベル,450,120,0,54000,"5.44"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10403,03.02.95 00:00,03.03.95 00:00,03.02.95 00:00,ペンギン,68,冷凍やきおにぎり,150,50,0,7500,"73.79"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10403,03.02.95 00:00,03.03.95 00:00,03.02.95 00:00,ペンギン,18,ピリカラタバスコ,250,50,0,12500,"73.79"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10403,03.02.95 00:00,03.03.95 00:00,03.02.95 00:00,ペンギン,40,ココナッツミルク,100,50,0,5000,"73.79"
大和マーケット,長野市大豆島 1798-X,長野市,大豆島,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,松沢 彩子,10435,07.03.95 00:00,18.04.95 00:00,27.02.95 00:00,トマト,2,果汁100% グレープ,250,500,0,125000,"9.21"
大和マーケット,長野市大豆島 1798-X,長野市,大豆島,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,松沢 彩子,10435,07.03.95 00:00,18.04.95 00:00,27.02.95 00:00,トマト,57,和風ハンバーグレトルト,100,700,0,70000,"9.21"
大和マーケット,長野市大豆島 1798-X,長野市,大豆島,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,松沢 彩子,10435,07.03.95 00:00,18.04.95 00:00,27.02.95 00:00,トマト,14,うまい素,250,400,0,100000,"9.21"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10447,17.03.95 00:00,14.04.95 00:00,16.03.95 00:00,トマト,69,乾燥バナナ,350,150,0,52500,"68.66"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10447,17.03.95 00:00,14.04.95 00:00,16.03.95 00:00,トマト,37,ストロベリーヨーグルト,50,500,0,25000,"68.66"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10447,17.03.95 00:00,14.04.95 00:00,16.03.95 00:00,トマト,22,チョコクリームアイス,150,500,0,75000,"68.66"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,田中 秀樹,10447,17.03.95 00:00,14.04.95 00:00,16.03.95 00:00,トマト,4,果汁100% ピーチ,250,500,0,125000,"68.66"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,明山 典央,10474,13.04.95 00:00,11.05.95 00:00,31.03.95 00:00,トマト,32,パルメザンチーズ,0,1,0,0,"83.49"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,明山 典央,10474,13.04.95 00:00,11.05.95 00:00,31.03.95 00:00,トマト,14,うまい素,0,1,0,0,"83.49"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,明山 典央,10474,13.04.95 00:00,11.05.95 00:00,31.03.95 00:00,トマト,22,チョコクリームアイス,0,1,0,0,"83.49"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,木下 和明,10492,02.05.95 00:00,30.05.95 00:00,21.04.95 00:00,アカネコ,22,チョコクリームアイス,0,1,0,0,"62.89"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,木下 和明,10492,02.05.95 00:00,30.05.95 00:00,21.04.95 00:00,アカネコ,2,果汁100% グレープ,100,1,0,100,"62.89"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,木下 和明,10492,02.05.95 00:00,30.05.95 00:00,21.04.95 00:00,アカネコ,36,牛乳マイルド,0,1,0,0,"62.89"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,木下 和明,10514,23.05.95 00:00,20.06.95 00:00,08.05.95 00:00,トマト,46,伝統スパゲッティ,0,1,0,0,"789.95"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,木下 和明,10514,23.05.95 00:00,20.06.95 00:00,08.05.95 00:00,トマト,77,大陸サーモン,0,1,0,0,"789.95"
大和マーケット,長野市大豆島 1798-X,長野市,,381-0022,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,木下 和明,10514,23.05.95 00:00,20.06.95 00:00,08.05.95 00:00,トマト,44,極上パスタ,0,1,0,0,"789.95"
大和マーケット,札幌市手稲区前田 4-9-3-XX,札幌市,,006-0814,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,正門 恵子,10546,23.06.95 00:00,21.07.95 00:00,30.06.95 00:00,ペンギン,23,紅茶バー,0,1,0,0,"194.72"
大和マーケット,札幌市手稲区前田 4-9-3-XX,札幌市,,006-0814,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,正門 恵子,10546,23.06.95 00:00,21.07.95 00:00,30.06.95 00:00,ペンギン,28,小倉あんぱん,0,1,0,0,"194.72"
大和マーケット,札幌市手稲区前田 4-9-3-XX,札幌市,,006-0814,長野県,9,大和マーケット,横浜市中区千代崎町1-3-5,横浜市,中区,231-0864,神奈川県,正門 恵子,10546,23.06.95 00:00,21.07.95 00:00,30.06.95 00:00,ペンギン,54,ベタープレスハム,0,1,0,0,"194.72"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,津田沼,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,木下 和明,10266,26.08.94 00:00,07.10.94 00:00,31.08.94 00:00,ペンギン,28,小倉あんぱん,50,110,0,5500,"25.73"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,津田沼,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,木下 和明,10266,26.08.94 00:00,07.10.94 00:00,31.08.94 00:00,ペンギン,46,伝統スパゲッティ,50,100,0,5000,"25.73"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,津田沼,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,木下 和明,10266,26.08.94 00:00,07.10.94 00:00,31.08.94 00:00,ペンギン,20,特製和風醤油,50,500,0.5,12500,"25.73"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,田中 秀樹,10302,11.10.94 00:00,08.11.94 00:00,19.10.94 00:00,トマト,35,ローカロリー牛乳,110,4,0,440,"6.27"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,田中 秀樹,10302,11.10.94 00:00,08.11.94 00:00,19.10.94 00:00,トマト,29,インドカレーパン,100,4,0,400,"6.27"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,明山 典央,10343,01.12.94 00:00,29.12.94 00:00,29.11.94 00:00,アカネコ,58,照焼きミートボール,50,1,0,50,"110.37"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,明山 典央,10343,01.12.94 00:00,29.12.94 00:00,29.11.94 00:00,アカネコ,81,本がつお特上,50,1,0,50,"110.37"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,明山 典央,10343,01.12.94 00:00,29.12.94 00:00,29.11.94 00:00,アカネコ,74,食卓わかめ,50,1,0,50,"110.37"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,東海 誠一,10395,26.01.95 00:00,23.02.95 00:00,20.01.95 00:00,アカネコ,24,じゃがチップス,10,5,0,50,"184.41"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,東海 誠一,10395,26.01.95 00:00,23.02.95 00:00,20.01.95 00:00,アカネコ,73,やきいかするめくん,10,5,0,50,"184.41"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,東海 誠一,10395,26.01.95 00:00,23.02.95 00:00,20.01.95 00:00,アカネコ,8,ピリピリ ビール,450,5,0,2250,"184.41"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,木下 和明,10433,06.03.95 00:00,03.04.95 00:00,03.03.95 00:00,ペンギン,47,ヘルシークラッカー,120,5,0,600,"73.83"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,木下 和明,10433,06.03.95 00:00,03.04.95 00:00,03.03.95 00:00,ペンギン,22,チョコクリームアイス,100,5,0,500,"73.83"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,木下 和明,10433,06.03.95 00:00,03.04.95 00:00,03.03.95 00:00,ペンギン,5,コーヒーマイルド,100,5,0,500,"73.83"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,正門 恵子,10473,13.04.95 00:00,27.04.95 00:00,03.04.95 00:00,ペンギン,4,果汁100% ピーチ,100,1000,0.2,80000,"16.37"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,正門 恵子,10473,13.04.95 00:00,27.04.95 00:00,03.04.95 00:00,ペンギン,24,じゃがチップス,90,1000,0.1,81000,"16.37"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,古田 哲也,10513,23.05.95 00:00,04.07.95 00:00,12.05.95 00:00,アカネコ,3,果汁100% レモン,198,50,0,9900,"105.65"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,古田 哲也,10513,23.05.95 00:00,04.07.95 00:00,12.05.95 00:00,アカネコ,52,うす味ウインナー,100,5000,0,500000,"105.65"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,古田 哲也,10513,23.05.95 00:00,04.07.95 00:00,12.05.95 00:00,アカネコ,1,果汁100% オレンジ,198,50,0,9900,"105.65"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,古田 哲也,10513,23.05.95 00:00,04.07.95 00:00,12.05.95 00:00,アカネコ,51,アメリカンポーク,150,5000,0,750000,"105.65"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,古田 哲也,10513,23.05.95 00:00,04.07.95 00:00,12.05.95 00:00,アカネコ,4,果汁100% ピーチ,198,50,0,9900,"105.65"
東海道スーパー,習志野市津田沼 2-6-XX,習志野市,,275-0016,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,古田 哲也,10513,23.05.95 00:00,04.07.95 00:00,12.05.95 00:00,アカネコ,2,果汁100% グレープ,198,50,0,9900,"105.65"
東海道スーパー,粕屋郡志免町御手洗 51-X,粕屋郡,,811-2206,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,田中 秀樹,10522,31.05.95 00:00,28.06.95 00:00,17.05.95 00:00,アカネコ,37,ストロベリーヨーグルト,0,1,0,0,"45.33"
東海道スーパー,粕屋郡志免町御手洗 51-X,粕屋郡,,811-2206,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,田中 秀樹,10522,31.05.95 00:00,28.06.95 00:00,17.05.95 00:00,アカネコ,40,ココナッツミルク,0,1,0,0,"45.33"
東海道スーパー,粕屋郡志免町御手洗 51-X,粕屋郡,,811-2206,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,田中 秀樹,10522,31.05.95 00:00,28.06.95 00:00,17.05.95 00:00,アカネコ,33,フレッシュバター,0,1,0,0,"45.33"
東海道スーパー,札幌市豊平区中の島一条2丁目 4-XX,札幌市,,062-0921,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,森上 偉久馬,10552,29.06.95 00:00,27.07.95 00:00,09.06.95 00:00,アカネコ,61,もめんどうふ特上,0,1,0,0,"83.22"
東海道スーパー,札幌市豊平区中の島一条2丁目 4-XX,札幌市,,062-0921,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,森上 偉久馬,10552,29.06.95 00:00,27.07.95 00:00,09.06.95 00:00,アカネコ,76,ふりかけ鮭風味,0,1,0,0,"83.22"
東海道スーパー,札幌市豊平区中の島一条2丁目 4-XX,札幌市,,062-0921,千葉県,10,東海道スーパー,那覇市繁多川 1-21-XX,那覇市,,902-0071,沖縄県,森上 偉久馬,10552,29.06.95 00:00,27.07.95 00:00,09.06.95 00:00,アカネコ,60,ミートバー,0,1,0,0,"83.22"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,古田 哲也,10322,04.11.94 00:00,02.12.94 00:00,04.11.94 00:00,ペンギン,73,やきいかするめくん,0,1,0,0,"0.4"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,古田 哲也,10322,04.11.94 00:00,02.12.94 00:00,04.11.94 00:00,ペンギン,70,乾燥アップル,0,1,0,0,"0.4"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,古田 哲也,10322,04.11.94 00:00,02.12.94 00:00,04.11.94 00:00,ペンギン,63,冷凍ミックスベジタブル,0,1,0,0,"0.4"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,正門 恵子,10461,31.03.95 00:00,28.04.95 00:00,23.03.95 00:00,ペンギン,13,ピュアシュガー,0,1,0,0,"148.61"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,正門 恵子,10461,31.03.95 00:00,28.04.95 00:00,23.03.95 00:00,ペンギン,39,ラズベリーヨーグルト,0,1,0,0,"148.61"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,正門 恵子,10461,31.03.95 00:00,28.04.95 00:00,23.03.95 00:00,ペンギン,68,冷凍やきおにぎり,0,1,0,0,"148.61"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,東海 誠一,10519,29.05.95 00:00,26.06.95 00:00,18.05.95 00:00,ペンギン,80,特選にぼし,150,1,0,150,"91.76"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,東海 誠一,10519,29.05.95 00:00,26.06.95 00:00,18.05.95 00:00,ペンギン,81,本がつお特上,100,1,0,100,"91.76"
浜辺商店,茅ヶ崎市西久保 1592-X,茅ヶ崎市,,253-0083,神奈川県,47,浜辺商店,君津市袖ケ浦町野里 1539-X,君津市,,299-1100,千葉県,東海 誠一,10519,29.05.95 00:00,26.06.95 00:00,18.05.95 00:00,ペンギン,36,牛乳マイルド,100,1,0,100,"91.76"
蓬莱堂,世田谷区給田 3-31-X,世田谷,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,正門 恵子,10351,12.12.94 00:00,09.01.95 00:00,06.12.94 00:00,アカネコ,15,ピュアデミグラスソース,0,1,0,0,"162.33"
蓬莱堂,世田谷区給田 3-31-X,世田谷,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,正門 恵子,10351,12.12.94 00:00,09.01.95 00:00,06.12.94 00:00,アカネコ,84,コーンフレークチョコ,0,1,0,0,"162.33"
蓬莱堂,世田谷区給田 3-31-X,世田谷,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,正門 恵子,10351,12.12.94 00:00,09.01.95 00:00,06.12.94 00:00,アカネコ,56,特製サラミ,0,1,0,0,"162.33"
蓬莱堂,世田谷区給田 3-31-X,世田谷区,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,古田 哲也,10406,07.02.95 00:00,21.03.95 00:00,09.02.95 00:00,アカネコ,12,ブラックペッパー,0,1,0,0,"108.04"
蓬莱堂,世田谷区給田 3-31-X,世田谷区,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,古田 哲也,10406,07.02.95 00:00,21.03.95 00:00,09.02.95 00:00,アカネコ,23,紅茶バー,0,1,0,0,"108.04"
蓬莱堂,世田谷区給田 3-31-X,世田谷区,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,高橋 真紀,10475,14.04.95 00:00,12.05.95 00:00,03.04.95 00:00,アカネコ,53,ベターローストハム,250,5,0,1250,"68.52"
蓬莱堂,世田谷区給田 3-31-X,世田谷区,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,森上 偉久馬,10515,24.05.95 00:00,07.06.95 00:00,08.05.95 00:00,アカネコ,27,メロンミルクキャンディー,150,20,0,3000,"204.47"
蓬莱堂,世田谷区給田 3-31-X,世田谷区,,157-0064,東京都,44,蓬莱堂,野田市日之出町 27-XX,野田市,,270-0234,千葉県,森上 偉久馬,10515,24.05.95 00:00,07.06.95 00:00,08.05.95 00:00,アカネコ,41,モーニングブレッド,250,5,0,1250,"204.47"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10276,08.09.94 00:00,22.09.94 00:00,09.09.94 00:00,ペンギン,5,コーヒーマイルド,100,500,0,50000,"13.84"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10276,08.09.94 00:00,22.09.94 00:00,09.09.94 00:00,ペンギン,7,コーヒーミルク,100,300,0,30000,"13.84"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10276,08.09.94 00:00,22.09.94 00:00,09.09.94 00:00,ペンギン,6,コーヒービター,100,500,0,50000,"13.84"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10313,25.10.94 00:00,22.11.94 00:00,28.10.94 00:00,トマト,76,ふりかけ鮭風味,120,400,0,48000,"1.96"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10313,25.10.94 00:00,22.11.94 00:00,28.10.94 00:00,トマト,75,ふりかけかつお風味,100,400,0,40000,"1.96"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10339,28.11.94 00:00,26.12.94 00:00,28.11.94 00:00,トマト,43,バケットフランス,0,1,0,0,"15.66"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10339,28.11.94 00:00,26.12.94 00:00,28.11.94 00:00,トマト,27,メロンミルクキャンディー,0,1,0,0,"15.66"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10339,28.11.94 00:00,26.12.94 00:00,28.11.94 00:00,トマト,11,ホワイトソルト,0,1,0,0,"15.66"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10379,11.01.95 00:00,08.02.95 00:00,24.01.95 00:00,アカネコ,11,ホワイトソルト,0,1,0,0,"45.03"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10379,11.01.95 00:00,08.02.95 00:00,24.01.95 00:00,アカネコ,28,小倉あんぱん,0,1,0,0,"45.03"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10379,11.01.95 00:00,08.02.95 00:00,24.01.95 00:00,アカネコ,15,ピュアデミグラスソース,0,1,0,0,"45.03"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10407,07.02.95 00:00,07.03.95 00:00,08.02.95 00:00,トマト,80,特選にぼし,0,1,0,0,"91.48"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10407,07.02.95 00:00,07.03.95 00:00,08.02.95 00:00,トマト,84,コーンフレークチョコ,0,1,0,0,"91.48"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,森上 偉久馬,10407,07.02.95 00:00,07.03.95 00:00,08.02.95 00:00,トマト,74,食卓わかめ,0,1,0,0,"91.48"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,古田 哲也,10458,29.03.95 00:00,26.04.95 00:00,24.03.95 00:00,ペンギン,27,メロンミルクキャンディー,0,1,0,0,"147.06"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,古田 哲也,10458,29.03.95 00:00,26.04.95 00:00,24.03.95 00:00,ペンギン,48,コーンフレークプレーン,0,1,0,0,"147.06"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,古田 哲也,10458,29.03.95 00:00,26.04.95 00:00,24.03.95 00:00,ペンギン,77,大陸サーモン,0,1,0,0,"147.06"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,中央区,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10481,20.04.95 00:00,18.05.95 00:00,06.04.95 00:00,トマト,69,乾燥バナナ,0,1,0,0,"64.33"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,中央区,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10481,20.04.95 00:00,18.05.95 00:00,06.04.95 00:00,トマト,63,冷凍ミックスベジタブル,0,1,0,0,"64.33"
北冷マート,札幌市中央区北5条西 12-2-19-XXX,札幌市,中央区,060-0005,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10481,20.04.95 00:00,18.05.95 00:00,06.04.95 00:00,トマト,67,冷凍枝豆,0,1,0,0,"64.33"
北冷マート,津市一身田中野 19-X,津市,,514-0112,北海道,12,北冷マート,津市一身田中野 19-X,津市,,514-0112,三重県,松沢 彩子,10533,12.06.95 00:00,10.07.95 00:00,25.05.95 00:00,アカネコ,64,冷凍クリームコロッケ,70,10,0,700,"188.04"
